trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_1bps_return,net_3bps_return,net_5bps_return,test_year
2020-08-24,30,6,6,-0.0084832336218196,-0.00125837582379235,-0.0036124288990136253,1.0,0.0,2.0,-0.0038124288990136253,-0.0042124288990136255,-0.004612428899013626,2020
2020-08-25,30,6,6,0.0017766584210558167,-8.534703927894997e-05,0.0009310027301673834,1.0,0.0,2.0,0.0007310027301673834,0.0003310027301673834,-6.899726983261665e-05,2020
2020-08-26,30,6,6,0.005905757566912001,-0.0054674809762936165,0.005686619271602808,1.0,0.0,2.0,0.005486619271602809,0.0050866192716028085,0.004686619271602808,2020
2020-08-27,30,6,6,0.0070827220986566,0.004235475475234984,0.001423623311710808,1.0,0.0,2.0,0.0012236233117108078,0.000823623311710808,0.0004236233117108079,2020
2020-08-28,30,6,6,0.013110587679581731,0.004906451623321383,0.004102068028130174,1.0,0.0,2.0,0.003902068028130174,0.003502068028130174,0.003102068028130174,2020
2020-08-31,30,6,6,0.0014714693346503833,0.00011139493741130014,0.0006800371986195416,1.0,0.0,2.0,0.0004800371986195416,8.003719861954164e-05,-0.00031996280138045844,2020
2020-09-01,30,6,6,0.0052904887221975165,0.0019080320019033167,0.0016912283601471,1.0,0.0,2.0,0.0014912283601471,0.0010912283601471002,0.0006912283601471,2020
2020-09-02,30,6,6,-0.011067332667992749,-0.004171116800354816,-0.0034481079338189663,1.0,0.0,2.0,-0.0036481079338189664,-0.004048107933818966,-0.004448107933818966,2020
2020-09-03,30,6,6,-0.009286942954316967,-0.006580793714549983,-0.0013530746198834919,1.0,0.0,2.0,-0.001553074619883492,-0.0019530746198834917,-0.002353074619883492,2020
2020-09-04,30,6,6,-0.008914743066279115,0.0009844785195202667,-0.0049496107928996905,1.0,0.0,2.0,-0.00514961079289969,-0.00554961079289969,-0.0059496107928996905,2020
