factor_id,product,time_series_ic,time_series_rank_ic,observations
warehouse_tightness,FU,-0.004214516058186205,-0.04875986590928946,1424
warehouse_tightness,HC,-0.0009540770754564616,0.06260865750433342,1429
warehouse_tightness,I,0.05285352004123889,0.10708207526314208,1211
warehouse_tightness,J,0.011292918927702327,0.02388628787003405,1329
warehouse_tightness,JM,-0.033685056870731325,0.019255366993422784,672
warehouse_tightness,L,0.03970008336228457,0.06910705549036768,1416
warehouse_tightness,M,0.020419106220470187,0.0010687562079940113,1429
warehouse_tightness,MA,0.04220191060611037,0.05025913640269626,1403
warehouse_tightness,NI,0.06930056733010868,0.08164201312338296,1419
warehouse_tightness,P,-0.06141503765381786,-0.06081357198168396,1427
warehouse_tightness,PP,0.05068603836082444,0.018169151375785203,1424
warehouse_tightness,RB,0.05350395060799007,0.08512545245695015,1429
warehouse_tightness,RM,0.03149977259334454,0.049270743719775745,1429
warehouse_tightness,SA,-0.015895674566207052,0.01052166655559792,867
warehouse_tightness,SC,-0.01719221767650168,0.020486949336291662,1308
warehouse_tightness,SF,0.00013383831082390492,0.03427166059914488,1424
warehouse_tightness,SN,0.03905476348065126,0.07202941133291439,1429
warehouse_tightness,SR,0.007508879021584371,-0.007010297251357156,1429
warehouse_tightness,TA,-0.03908609573879821,-0.03954495569058381,1425
warehouse_tightness,V,0.03152487179888994,0.09284700156147599,1429
warehouse_tightness,Y,-0.014191405287184993,-0.007642569967941483,1429
warehouse_tightness,ZN,0.04520503136935289,0.022622056842372947,1429
tightness_composite,AG,0.04709373848604965,0.030835272906225404,1186
tightness_composite,AL,0.06530166704690481,0.07521656828916577,1433
tightness_composite,AU,0.06052933201173337,0.1366609213875998,1386
tightness_composite,BU,-0.041287116821655465,-0.03312417072535788,1431
tightness_composite,C,0.0179794570704035,0.03275464869252448,1200
tightness_composite,CF,0.051138820127251676,0.04146837470513295,1198
tightness_composite,CS,0.01560666326181654,0.07203127642134577,1096
tightness_composite,CU,0.07691782542654427,0.03543466768426436,1433
tightness_composite,FU,-0.00841148550672297,-0.045670610662248055,1398
tightness_composite,HC,0.004497642330031426,0.04636112715254822,1200
tightness_composite,I,,,0
tightness_composite,J,0.016122507013995195,-0.009059183053749142,1100
tightness_composite,JM,0.22619622956409846,0.16828311029717094,502
tightness_composite,L,0.029672809947852898,0.05591982128343245,1187
tightness_composite,M,-0.05471955764144657,-0.04265376843047458,1200
tightness_composite,MA,-0.05064265821974389,-0.039034239354546925,1174
tightness_composite,NI,0.03258226387900786,0.029282807050439324,1423
tightness_composite,P,-0.019878876986542195,0.09328920636692387,1198
tightness_composite,PP,0.058727380156093086,0.036103912796638084,1195
tightness_composite,RB,0.07067839486582093,0.07638151885092642,1200
tightness_composite,RM,0.011322855655713752,0.015485959853760766,1200
tightness_composite,SA,-0.02782062514894859,-0.10818064079355968,639
tightness_composite,SC,,,0
tightness_composite,SF,-0.001454461060370787,0.031497120724552706,1195
tightness_composite,SN,0.04472679572802674,0.08502331912936545,1432
tightness_composite,SR,0.04055776473576045,0.03502400732594961,1200
tightness_composite,TA,-0.06502771826293735,-0.04530571691374979,1196
tightness_composite,V,-0.011686053671015068,0.07360663979062464,1200
tightness_composite,Y,0.023624624873280587,0.03530601107984248,1200
tightness_composite,ZN,0.09466311980824531,0.07262815573320139,1433
oi_growth_20,AG,-0.059965689506100775,-0.020009475492262497,1448
oi_growth_20,AL,0.054873977509007736,0.05786516219938577,1450
oi_growth_20,AU,0.019083950752063553,-0.004043753490427707,1450
oi_growth_20,BU,0.042473464484416884,0.06483464695738338,1448
oi_growth_20,C,0.05179258617279908,0.04978058553191207,1450
oi_growth_20,CF,0.0045072247202621015,0.016910316911366522,1448
oi_growth_20,CS,0.042359240376982965,0.03707269776462252,1449
oi_growth_20,CU,0.005537483536527103,-0.015568732720168474,1450
oi_growth_20,FU,-0.009856649808341212,0.017821805428063643,1446
oi_growth_20,HC,-0.018856231586781815,-0.05887238579232096,1450
oi_growth_20,I,0.0583632818719808,0.04285393976453947,1448
oi_growth_20,J,-0.0018255698470889172,0.0008534455054540107,1450
oi_growth_20,JM,0.0366887804972102,0.03386453970186636,1450
oi_growth_20,L,0.13554948313860302,0.11933779664523374,1450
oi_growth_20,M,-0.016588392728478844,-0.014612835647918192,1450
oi_growth_20,MA,0.012710437786240567,-0.0160832252424549,1448
oi_growth_20,NI,0.014521475657303202,0.019429277024888916,1440
oi_growth_20,P,0.014630077808101653,0.02130239039167366,1448
oi_growth_20,PP,0.1087360948800212,0.07054509444230207,1450
oi_growth_20,RB,0.006715352287438668,-0.026326173642443405,1450
oi_growth_20,RM,-0.007599819240623622,0.005492573905552124,1450
oi_growth_20,SA,0.03749500905695257,0.052853379104680694,1204
oi_growth_20,SC,-0.0582938075894097,0.0031953037984211,1441
oi_growth_20,SF,0.024695548054874006,-0.018122696278328826,1450
oi_growth_20,SN,-0.011226645903877678,0.006452689772077632,1450
oi_growth_20,SR,0.0700696755366599,0.08879260591650014,1450
oi_growth_20,TA,0.0122547069484316,0.0028760088412648015,1446
oi_growth_20,V,0.10975621594570709,0.03659156519507563,1450
oi_growth_20,Y,0.03666029883457097,0.04784765764355047,1450
oi_growth_20,ZN,-0.01820560141430923,-0.038082207614332765,1450
price_oi_interaction_20,AG,0.022826405313190034,-0.02517358755029438,1448
price_oi_interaction_20,AL,0.05211865787730333,0.0311983335185912,1450
price_oi_interaction_20,AU,0.0749884617126411,-0.04724297147717341,1450
price_oi_interaction_20,BU,0.01870129717988484,0.09411036234882572,1448
price_oi_interaction_20,C,0.07152558270883189,0.0791413251034838,1450
price_oi_interaction_20,CF,-0.06320314469896185,-0.01895796601402644,1448
price_oi_interaction_20,CS,0.035489550012233924,0.0370195632725041,1449
price_oi_interaction_20,CU,0.022716794914213318,0.008220257512994707,1450
price_oi_interaction_20,FU,-0.05406711827728089,-0.043052261701552755,1446
price_oi_interaction_20,HC,-0.08125717423778313,-0.06429638663885648,1450
price_oi_interaction_20,I,0.006316809439094182,0.02624759608876955,1448
price_oi_interaction_20,J,-0.015279010081574874,-0.015098423410682191,1450
price_oi_interaction_20,JM,-0.05193551476102675,-0.022003280138308892,1450
price_oi_interaction_20,L,-0.048547710314093856,0.02054077884891657,1450
price_oi_interaction_20,M,-0.004138759274738379,-0.004593179781473889,1450
price_oi_interaction_20,MA,0.09411183996664321,0.06481997223655743,1448
price_oi_interaction_20,NI,0.07080490340832911,0.015139991397846556,1440
price_oi_interaction_20,P,-0.03964362400967281,0.0016670728111124247,1448
price_oi_interaction_20,PP,0.0066056835851968695,-0.035183661858312586,1450
price_oi_interaction_20,RB,0.0486944263368363,0.018589236663612507,1450
price_oi_interaction_20,RM,0.001179429714188822,-0.016135675505531303,1450
price_oi_interaction_20,SA,0.01858945771744299,0.06620396160527058,1204
price_oi_interaction_20,SC,-0.08322983463770478,-0.041238781694212,1441
price_oi_interaction_20,SF,0.09721835978450942,-0.030039662596952392,1450
price_oi_interaction_20,SN,0.0394466732384831,0.03158335964438771,1450
price_oi_interaction_20,SR,-0.03282290097999859,-0.03767560001606247,1450
price_oi_interaction_20,TA,0.07362057639420465,0.07923781795755343,1446
price_oi_interaction_20,V,0.14020782027727874,0.06836652735381409,1450
price_oi_interaction_20,Y,-0.027230154302942042,-0.01999023859078289,1450
price_oi_interaction_20,ZN,0.007576052490743799,-0.0023522275915167233,1450
hedging_pressure,AG,,,0
hedging_pressure,AL,,,0
hedging_pressure,AU,,,0
hedging_pressure,BU,,,0
hedging_pressure,C,,,0
hedging_pressure,CF,,,0
hedging_pressure,CS,,,0
hedging_pressure,CU,,,0
hedging_pressure,FU,,,0
hedging_pressure,HC,,,0
hedging_pressure,I,,,0
hedging_pressure,J,,,0
hedging_pressure,JM,,,0
hedging_pressure,L,,,0
hedging_pressure,M,,,0
hedging_pressure,MA,,,0
hedging_pressure,NI,,,0
hedging_pressure,P,,,0
hedging_pressure,PP,,,0
hedging_pressure,RB,,,0
hedging_pressure,RM,,,0
hedging_pressure,SA,,,0
hedging_pressure,SC,,,0
hedging_pressure,SF,,,0
hedging_pressure,SN,,,0
hedging_pressure,SR,,,0
hedging_pressure,TA,,,0
hedging_pressure,V,,,0
hedging_pressure,Y,,,0
hedging_pressure,ZN,,,0
volume_shock_20,AG,0.0247990914730081,0.02028803635624311,1448
volume_shock_20,AL,-0.01420258786241362,0.008836660273367323,1450
volume_shock_20,AU,-0.006636924041695703,-0.03217327274310342,1450
volume_shock_20,BU,-0.014854473803840817,-0.022945630044093494,1448
volume_shock_20,C,0.032135318866631714,0.03933575282113228,1450
volume_shock_20,CF,-0.02759478497810864,-0.048340019880569116,1448
volume_shock_20,CS,0.020994308246655092,0.007083748667316037,1449
volume_shock_20,CU,-0.07246946560608919,-0.06063307774729357,1450
volume_shock_20,FU,0.01843648537669804,0.014658301235479402,1446
volume_shock_20,HC,-0.06668558350234635,-0.048597219691107196,1450
volume_shock_20,I,-0.00010204095071085549,-0.0015439493865231312,1448
volume_shock_20,J,-0.02278737336337689,-0.007440045059129562,1450
volume_shock_20,JM,0.033767361689098656,0.025581821994335025,1450
volume_shock_20,L,0.020626239403401973,0.003573604033580102,1450
volume_shock_20,M,0.006861328181106337,0.011411304640998444,1450
volume_shock_20,MA,-0.019860101694080427,-0.014810948690938701,1448
volume_shock_20,NI,-0.06119815922879521,-0.08933560134659352,1440
volume_shock_20,P,0.0402871104422703,0.03271835281373957,1448
volume_shock_20,PP,0.043074823368347934,0.01802792873828837,1450
volume_shock_20,RB,-0.025757858944373685,-0.014425200684193111,1450
volume_shock_20,RM,-0.03685202358289109,-0.027935009220295282,1450
volume_shock_20,SA,0.03156273968872401,0.03761673331984118,1214
volume_shock_20,SC,-0.002147688501461999,0.03306600892511704,1441
volume_shock_20,SF,0.016136310443779497,0.01770203013482701,1450
volume_shock_20,SN,-0.07959972360940497,-0.0663193558286329,1450
volume_shock_20,SR,0.05769341042408997,0.06519238839524912,1450
volume_shock_20,TA,0.03674668654881204,0.049356244636876156,1446
volume_shock_20,V,-0.004907880219711725,-0.012516940032383404,1450
volume_shock_20,Y,0.039156868430862,0.04875478905627482,1450
volume_shock_20,ZN,-0.040246901682389986,-0.028375283393935934,1450
amihud_20,AG,-0.12155214754244106,0.011220129548380652,1448
amihud_20,AL,-0.02803786904817097,-0.015105638702142833,1450
amihud_20,AU,-0.024836891726031728,-0.02054452758404226,1450
amihud_20,BU,0.009964048935774317,-0.0068350593808073415,1448
amihud_20,C,-0.07546542585707958,-0.08786582694449854,1450
amihud_20,CF,-0.011795822317980311,-0.011928597182311899,1448
amihud_20,CS,-0.11440483793372809,-0.08101616650521037,1449
amihud_20,CU,-0.056160079617620845,-0.05741950083627778,1450
amihud_20,FU,0.0011447102578062915,-0.02066805288966524,1446
amihud_20,HC,-0.0559425409113127,-0.11721631077492442,1450
amihud_20,I,0.042530642369786126,0.05940853881885603,1448
amihud_20,J,0.060928409260385334,0.04408436044475881,1450
amihud_20,JM,-0.005111654236645351,0.03383667728913703,1450
amihud_20,L,-0.04474710281829677,-0.0807574047572828,1450
amihud_20,M,-0.11809130803709648,-0.08567192940651944,1450
amihud_20,MA,0.034424346663190566,-0.06343238038676097,1448
amihud_20,NI,-0.02605385537515243,0.054422293908253996,1421
amihud_20,P,0.00842518504079994,-0.0377022947138294,1448
amihud_20,PP,-0.08250292643319691,-0.012778744523938724,1450
amihud_20,RB,-0.0428658571356451,-0.06624230938080997,1450
amihud_20,RM,0.046548851972146,-0.05063565552388845,1450
amihud_20,SA,0.06654646380270463,-0.016479314535364394,1204
amihud_20,SC,-0.021936829398822515,0.019864447883513013,1441
amihud_20,SF,0.03381534296100484,0.016448087147450913,1450
amihud_20,SN,-0.01246299971871459,0.048620334904911425,1450
amihud_20,SR,0.006268005352133814,-0.008885556359752377,1450
amihud_20,TA,0.09151975606214634,-0.0031370591762537167,1446
amihud_20,V,-0.06301236782115627,-0.10812774274516969,1450
amihud_20,Y,-0.04135454297386144,-0.05895268184332091,1450
amihud_20,ZN,-0.036532421218827736,-0.06615735947680294,1450
turnover_oi,AG,-0.00498078488123448,-0.015208555987065707,1448
turnover_oi,AL,-0.08580470415373284,0.03341656710729323,1450
turnover_oi,AU,-0.0941872200806025,-0.0899779182967138,1450
turnover_oi,BU,0.011333576505040216,0.025280889150501484,1448
turnover_oi,C,-0.04804249853912591,-0.03551459967169377,1450
turnover_oi,CF,0.0012029077231499304,-0.005562890832062583,1448
turnover_oi,CS,0.014356764849962572,0.031289553997867176,1449
turnover_oi,CU,0.053613654554653084,0.07020476748464792,1450
turnover_oi,FU,-0.05650947615850501,-0.038151574043435825,1446
turnover_oi,HC,-0.05331574867311186,0.029817149426620355,1450
turnover_oi,I,0.051659603392168824,0.08959094153435568,1448
turnover_oi,J,0.07810591069631119,0.0913675606575531,1450
turnover_oi,JM,0.055615555934671546,0.07787237137204374,1450
turnover_oi,L,-0.03481528357968792,-0.00047843564990519404,1450
turnover_oi,M,0.012224872363743032,0.03772337429854891,1450
turnover_oi,MA,-0.16086546192184678,-0.06844674409786501,1448
turnover_oi,NI,0.00901823549046932,-0.005972560706284263,1440
turnover_oi,P,0.013804531750362403,0.004964044835718383,1448
turnover_oi,PP,-0.03370362077710675,0.006084523197981997,1450
turnover_oi,RB,0.002995836085412486,0.07038717998945408,1450
turnover_oi,RM,0.05457339804295529,0.057983247812744165,1450
turnover_oi,SA,-0.07763339988353792,-0.01943687730825061,1224
turnover_oi,SC,0.09029801841959272,0.07507011454746707,1441
turnover_oi,SF,0.010083289390851057,0.019615458651615167,1450
turnover_oi,SN,-0.017416775883662472,0.012829676527297048,1450
turnover_oi,SR,-0.025998829238649983,-0.039321261404521135,1450
turnover_oi,TA,0.004861017801031303,0.025400807226511384,1446
turnover_oi,V,-0.14672590977238253,-0.07394049935313275,1450
turnover_oi,Y,0.03473356320085951,0.028354628392675208,1450
turnover_oi,ZN,0.022293691457485363,0.1143917132483229,1450
realized_volatility_20,AG,0.038804813416784954,0.022031398949445332,1448
realized_volatility_20,AL,-0.06976694588809995,0.0020287762518338137,1450
realized_volatility_20,AU,0.01310971465267386,-0.01874565148011454,1450
realized_volatility_20,BU,0.055320371391718005,0.0811723442579773,1448
realized_volatility_20,C,0.0617548181237945,0.06300720190309174,1450
realized_volatility_20,CF,-0.001051114319984496,-0.009499415654033621,1448
realized_volatility_20,CS,0.018953203052099642,0.009097805255201633,1449
realized_volatility_20,CU,0.04164484711871623,0.026519909966762872,1450
realized_volatility_20,FU,-0.004664794165971177,-0.027202177416794943,1446
realized_volatility_20,HC,-0.012287245141755691,0.025198403169912297,1450
realized_volatility_20,I,-0.039101007999254624,-0.03925407101520754,1448
realized_volatility_20,J,-0.014110234618748269,0.0429148634462787,1450
realized_volatility_20,JM,-0.022325938096796824,0.038511162361632933,1450
realized_volatility_20,L,0.017066770693977922,0.011312163641725161,1450
realized_volatility_20,M,0.03579156699164745,0.03388702809448648,1450
realized_volatility_20,MA,-0.12216832324146863,-0.01934923907249308,1448
realized_volatility_20,NI,0.051331623589109976,-0.0022820689351505255,1440
realized_volatility_20,P,8.866316311379672e-05,0.021459687475952255,1448
realized_volatility_20,PP,0.029457132417969576,0.006216592641404136,1450
realized_volatility_20,RB,0.003158583814327982,0.053759921895032654,1450
realized_volatility_20,RM,0.008246071334529387,0.0017664675896838125,1450
realized_volatility_20,SA,-0.04093319353245551,-0.01975480337621785,1204
realized_volatility_20,SC,0.053580378543837445,0.04789854241602717,1441
realized_volatility_20,SF,-0.18741459244615963,-0.04436610977025306,1450
realized_volatility_20,SN,-0.015582737975978792,0.03569719521454198,1450
realized_volatility_20,SR,-0.026932704332240768,-0.03566350574765692,1450
realized_volatility_20,TA,0.01583898989889794,0.006019852952790796,1446
realized_volatility_20,V,-0.12895093828571785,0.0020789258692629153,1450
realized_volatility_20,Y,0.04078464461854154,0.050168167330732254,1450
realized_volatility_20,ZN,0.021469438556111844,0.082199267614549,1450
low_volatility_20,AG,-0.05004070964753453,-0.05402289017968453,1448
low_volatility_20,AL,0.07763274488576209,0.06443346590790397,1450
low_volatility_20,AU,-0.02785387569556046,-0.022904436919349076,1450
low_volatility_20,BU,-0.04594693208834873,-0.09419281527530189,1448
low_volatility_20,C,-0.03522716284580967,0.013703368394619905,1450
low_volatility_20,CF,0.053262395385139556,0.040967753041954116,1448
low_volatility_20,CS,-0.031745772231215864,-0.029581390158903827,1449
low_volatility_20,CU,0.00545800597094976,-0.01005196604618885,1450
low_volatility_20,FU,0.030752846411441794,0.018951910378922,1446
low_volatility_20,HC,0.022110256485257444,0.0027752141806103563,1450
low_volatility_20,I,0.057421579552619006,0.0641988687703685,1448
low_volatility_20,J,0.023248492626610124,0.022885743593066343,1450
low_volatility_20,JM,-0.013139182064644947,-0.035533953534221153,1450
low_volatility_20,L,-0.007375780070122328,0.02670091602621442,1450
low_volatility_20,M,0.04944447226095753,0.06633165026189111,1450
low_volatility_20,MA,0.018049022503551965,-0.002312775169187666,1448
low_volatility_20,NI,0.01124818897952439,0.044670311724013874,1440
low_volatility_20,P,-0.006238532897427782,-0.06005070845463763,1448
low_volatility_20,PP,-0.033459927620270884,-0.002518094519806221,1450
low_volatility_20,RB,0.007585640520042115,-0.022448010555552324,1450
low_volatility_20,RM,0.08322756358432443,0.08991606682605854,1450
low_volatility_20,SA,-0.05562558486977543,0.005009963788542267,1204
low_volatility_20,SC,0.0037471127038474043,0.01280729907646663,1441
low_volatility_20,SF,0.0646935620882654,0.08143079429670862,1450
low_volatility_20,SN,0.01263390049681799,0.012744092204356345,1450
low_volatility_20,SR,-0.004580244662823219,-0.008956234558807084,1450
low_volatility_20,TA,0.009252727197982797,0.016459607917120235,1446
low_volatility_20,V,0.053073264286210745,0.02126451427905483,1450
low_volatility_20,Y,-0.021140019710698177,-0.022475994184323653,1450
low_volatility_20,ZN,-0.003662648407687662,-0.03274790475957646,1450
realized_skewness_60,AG,0.01992726029000379,0.01681417074389472,1448
realized_skewness_60,AL,0.07427192540492851,0.07075044773697566,1450
realized_skewness_60,AU,0.032499515942567676,0.02030239010948784,1450
realized_skewness_60,BU,0.0155564126532929,-0.06334062000158984,1448
realized_skewness_60,C,0.10066062340977655,0.09188437807115975,1450
realized_skewness_60,CF,0.055735330756158614,0.04514548701047768,1448
realized_skewness_60,CS,-0.0048930011422008935,0.004604484557713191,1449
realized_skewness_60,CU,0.08584059521106739,0.025026060023722083,1450
realized_skewness_60,FU,-0.04637025640811053,-0.03422190999702841,1446
realized_skewness_60,HC,0.01082536402759975,-0.012069281428054697,1450
realized_skewness_60,I,0.012282679314567953,0.028529228956731767,1448
realized_skewness_60,J,-0.0577738191615661,-0.059044310211884395,1450
realized_skewness_60,JM,0.004664734733120178,0.0494205142159323,1450
realized_skewness_60,L,-0.016400800628784417,-0.05500242028274034,1450
realized_skewness_60,M,0.07888657819680864,0.0672932331552186,1450
realized_skewness_60,MA,0.014856012629451644,0.025207074433286836,1448
realized_skewness_60,NI,0.03179019852263951,0.04492166987358093,1440
realized_skewness_60,P,0.008453441478745395,-0.016046508111299283,1448
realized_skewness_60,PP,-0.02093533960727215,-0.0621656390712392,1450
realized_skewness_60,RB,-0.012177782362118953,0.004358177367256244,1450
realized_skewness_60,RM,0.1318058353866965,0.1234869206892937,1450
realized_skewness_60,SA,0.07966186931046852,0.09317545690553883,1164
realized_skewness_60,SC,0.025636958701846284,0.02415395988665166,1441
realized_skewness_60,SF,0.03663911844785,0.0041329343509554865,1450
realized_skewness_60,SN,-8.519831508302868e-06,-0.04866304270332098,1450
realized_skewness_60,SR,0.0009169420746355456,0.0066874941843220615,1450
realized_skewness_60,TA,0.044146532581348576,-0.02333605954175817,1446
realized_skewness_60,V,0.05519394420100538,0.02287020481863943,1450
realized_skewness_60,Y,0.011340969791634747,-0.033974252751760886,1450
realized_skewness_60,ZN,0.04432295408486201,0.017149116734431986,1450
seasonality_3y,AG,-0.018383226533554682,-0.02394899918620853,1448
seasonality_3y,AL,0.0024058363202139124,-0.013344144430572278,1450
seasonality_3y,AU,0.0083437656879111,-0.012179874542199948,1450
seasonality_3y,BU,-0.025878604516516333,-0.012181075891230471,1448
seasonality_3y,C,-0.03729231212667463,-0.03558371154977608,1450
seasonality_3y,CF,-0.05401977717060354,-0.024167970431430895,1448
seasonality_3y,CS,0.025950658825531627,0.015859224876862272,1449
seasonality_3y,CU,0.09910447962430273,0.09466923962592914,1450
seasonality_3y,FU,0.007829146837524337,0.04642598810982731,1367
seasonality_3y,HC,-0.018177591527869984,-0.03858387011839194,1450
seasonality_3y,I,-0.060837748888825004,-0.06478182932133968,1448
seasonality_3y,J,-0.022554387933859145,-0.0331375189254595,1450
seasonality_3y,JM,0.037802899722667135,0.017737036388835593,1450
seasonality_3y,L,-0.02656546224416319,0.005520564251412276,1450
seasonality_3y,M,-0.05396296201345717,-0.04794937580645389,1450
seasonality_3y,MA,-0.014919958586288973,0.005719581482898777,1448
seasonality_3y,NI,-0.0016451063277595646,0.0021363138967742832,1440
seasonality_3y,P,-0.02544022968706497,-0.04072644099016926,1448
seasonality_3y,PP,-0.08694169077784261,-0.024328336913363894,1450
seasonality_3y,RB,-0.05650453964785352,-0.07412416946935614,1450
seasonality_3y,RM,-0.039870306963912784,-0.041608233444249555,1450
seasonality_3y,SA,-0.05409544726610771,-0.05231294149003843,463
seasonality_3y,SC,0.0534876572479677,0.07604373521751974,875
seasonality_3y,SF,0.021967100274948668,0.04209449127881222,1265
seasonality_3y,SN,-0.006080467087594886,-0.03584556643603964,1450
seasonality_3y,SR,-0.08993762031602719,-0.07866712998002594,1450
seasonality_3y,TA,-0.03218039826624357,-0.006876794841982282,1446
seasonality_3y,V,-0.01898159625175421,-0.015074089107787004,1450
seasonality_3y,Y,-0.027522247636932524,-0.04898799530053993,1450
seasonality_3y,ZN,0.05055663457664546,0.03534757988358626,1450
industry_chain_residual,AG,,,0
industry_chain_residual,AL,,,0
industry_chain_residual,AU,,,0
industry_chain_residual,BU,,,0
industry_chain_residual,C,,,0
industry_chain_residual,CF,,,0
industry_chain_residual,CS,,,0
industry_chain_residual,CU,,,0
industry_chain_residual,FU,,,0
industry_chain_residual,HC,,,0
industry_chain_residual,I,,,0
industry_chain_residual,J,,,0
industry_chain_residual,JM,,,0
industry_chain_residual,L,,,0
industry_chain_residual,M,,,0
industry_chain_residual,MA,,,0
industry_chain_residual,NI,,,0
industry_chain_residual,P,,,0
industry_chain_residual,PP,,,0
industry_chain_residual,RB,,,0
industry_chain_residual,RM,,,0
industry_chain_residual,SA,,,0
industry_chain_residual,SC,,,0
industry_chain_residual,SF,,,0
industry_chain_residual,SN,,,0
industry_chain_residual,SR,,,0
industry_chain_residual,TA,,,0
industry_chain_residual,V,,,0
industry_chain_residual,Y,,,0
industry_chain_residual,ZN,,,0
sector_relative_value_60,AG,0.08309141085215718,0.06366045674732759,1448
sector_relative_value_60,AL,-0.013776838354663375,-0.015438773363487396,1450
sector_relative_value_60,AU,-0.014116648804795696,0.01330631340140025,1450
sector_relative_value_60,BU,0.03544379943798704,0.04116632335860586,1448
sector_relative_value_60,C,-0.019775955998790975,-0.006775014814595108,1450
sector_relative_value_60,CF,-0.059121810682480236,-0.07686836538024752,1448
sector_relative_value_60,CS,0.09156274917338894,0.0741710456205224,1449
sector_relative_value_60,CU,-0.0185197937625965,-0.013152144359006634,1450
sector_relative_value_60,FU,0.016227306594733003,-0.003849020758609644,1446
sector_relative_value_60,HC,-0.020060510951646387,0.0014942416216787075,1450
sector_relative_value_60,I,-0.03519601425575453,-0.0004394666372007779,1448
sector_relative_value_60,J,0.05380371279759272,0.024426761351130876,1450
sector_relative_value_60,JM,-0.002267411127805313,-0.051192862423322834,1450
sector_relative_value_60,L,-0.06888737978617236,-0.0842510546647912,1450
sector_relative_value_60,M,-0.029783005273266758,-0.02226152114932803,1450
sector_relative_value_60,MA,0.08437588343248517,0.08355736829669273,1448
sector_relative_value_60,NI,-0.015180888562103728,-0.011764437167965198,1440
sector_relative_value_60,P,-0.027301769830487016,-0.04785723819159657,1448
sector_relative_value_60,PP,-0.04686732716070807,-0.03408742151461384,1450
sector_relative_value_60,RB,-0.022208181638065497,0.009987567129943746,1450
sector_relative_value_60,RM,-0.002014220604553044,0.010558052059039801,1450
sector_relative_value_60,SA,0.04335383103494654,0.04065969635304009,1164
sector_relative_value_60,SC,-0.018628888510836654,0.003905833398346378,1441
sector_relative_value_60,SF,0.1286771646638817,0.10780503102987679,1450
sector_relative_value_60,SN,-0.10819832777373495,-0.12074837839522691,1450
sector_relative_value_60,SR,0.04885437538982838,0.06140258884856446,1450
sector_relative_value_60,TA,0.01530015924013256,0.010439322445409408,1446
sector_relative_value_60,V,-0.02460431892872728,-0.027365771989360205,1450
sector_relative_value_60,Y,0.05698022167743041,0.030772826763073243,1450
sector_relative_value_60,ZN,0.03641277453421027,0.009766134551838215,1450
market_state_conditional,AG,,,0
market_state_conditional,AL,,,0
market_state_conditional,AU,,,0
market_state_conditional,BU,,,0
market_state_conditional,C,,,0
market_state_conditional,CF,,,0
market_state_conditional,CS,,,0
market_state_conditional,CU,,,0
market_state_conditional,FU,,,0
market_state_conditional,HC,,,0
market_state_conditional,I,,,0
market_state_conditional,J,,,0
market_state_conditional,JM,,,0
market_state_conditional,L,,,0
market_state_conditional,M,,,0
market_state_conditional,MA,,,0
market_state_conditional,NI,,,0
market_state_conditional,P,,,0
market_state_conditional,PP,,,0
market_state_conditional,RB,,,0
market_state_conditional,RM,,,0
market_state_conditional,SA,,,0
market_state_conditional,SC,,,0
market_state_conditional,SF,,,0
market_state_conditional,SN,,,0
market_state_conditional,SR,,,0
market_state_conditional,TA,,,0
market_state_conditional,V,,,0
market_state_conditional,Y,,,0
market_state_conditional,ZN,,,0
product_state_interaction,AG,,,0
product_state_interaction,AL,,,0
product_state_interaction,AU,,,0
product_state_interaction,BU,,,0
product_state_interaction,C,,,0
product_state_interaction,CF,,,0
product_state_interaction,CS,,,0
product_state_interaction,CU,,,0
product_state_interaction,FU,,,0
product_state_interaction,HC,,,0
product_state_interaction,I,,,0
product_state_interaction,J,,,0
product_state_interaction,JM,,,0
product_state_interaction,L,,,0
product_state_interaction,M,,,0
product_state_interaction,MA,,,0
product_state_interaction,NI,,,0
product_state_interaction,P,,,0
product_state_interaction,PP,,,0
product_state_interaction,RB,,,0
product_state_interaction,RM,,,0
product_state_interaction,SA,,,0
product_state_interaction,SC,,,0
product_state_interaction,SF,,,0
product_state_interaction,SN,,,0
product_state_interaction,SR,,,0
product_state_interaction,TA,,,0
product_state_interaction,V,,,0
product_state_interaction,Y,,,0
product_state_interaction,ZN,,,0
factor_momentum,AG,0.05426427135822386,0.029972040673376228,1448
factor_momentum,AL,-0.04347625513194304,-0.021501022395347784,1450
factor_momentum,AU,0.047616661822620435,0.0382040626649761,1450
factor_momentum,BU,-0.00033988330287364156,-0.03947841456410318,1448
factor_momentum,C,0.06131420305965367,0.03999489781304647,1450
factor_momentum,CF,0.020480965241384295,-0.06203914195945806,1448
factor_momentum,CS,0.0908440147491826,0.06814079768092726,1449
factor_momentum,CU,-0.008285662158851752,0.013483344328197186,1450
factor_momentum,FU,0.03033946924844746,-0.026461216481899252,1446
factor_momentum,HC,-0.023640570272315586,-0.042506087578705366,1450
factor_momentum,I,-0.04925379847473391,-0.05944182509847024,1448
factor_momentum,J,0.08858222276753729,0.07928528013380069,1450
factor_momentum,JM,0.12223074472913206,0.10061591155396837,1450
factor_momentum,L,-0.021637967190958205,-0.04119418427798278,1450
factor_momentum,M,-0.048201800675459004,-0.06851562516821408,1450
factor_momentum,MA,0.05630120075121131,0.03506996321438838,1448
factor_momentum,NI,-0.03872484636820231,-0.04199765344776754,1440
